ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp
2026-04-27T23:57:37Z,0,0,90.8,0,14.8,0,16.2,848.7,16.3,16.6,97.8,260,253,0,0,244,0,0,16.8,16.3,12.5
2026-04-28T00:00:38Z,0.2,0,91.2,0,14.8,0,16.3,848.7,16.4,16.7,97.8,261,254,0,0,245,0.2,0.2,16.8,16.4,12.6
2026-04-28T00:15:45Z,0,0,92.2,0,14.8,0,16.3,848.7,16.4,16.6,97.9,260,254,0,0.1,349,0.4,0.4,16.8,16.4,12.5
2026-04-28T00:30:52Z,0,0,92.6,0,14.8,0,16.4,848.7,16.4,16.8,97.9,260,254,0,0.3,279,0.7,0.7,16.9,16.5,12.7
2026-04-28T00:45:59Z,0,0,92.8,0,14.8,0,16.3,848.7,16.4,16.7,97.9,260,252,0,0,279,0,0,16.8,16.4,12.6
2026-04-28T01:01:23Z,0,0,93.4,0,14.8,0,16.3,848.7,16.4,16.6,98,261,252,0,0,281,0.2,0.2,16.8,16.4,12.5
2026-04-28T01:16:30Z,0,0,93.8,0,14.8,0,16,848.7,16.2,16.3,98,260,253,0,0,280,0,0,16.5,16.1,12.3
2026-04-28T01:31:36Z,0,0,94.2,0,14.8,0,15.9,848.7,16.2,16.3,98,259,254,0,0,281,0.2,0.2,16.4,16.1,12.2
2026-04-28T01:47:12Z,0,0,94.4,0,14.8,0,16.1,848.7,16.3,16.5,98.1,260,254,0,0,281,0.2,0.2,16.6,16.2,12.4
2026-04-28T02:02:36Z,0,0,94.8,0,14.8,0,16.1,848.8,16.3,16.5,98.1,259,253,0,0,286,0,0,16.6,16.2,12.4
2026-04-28T02:17:43Z,0,0,95,0,14.8,0,16.1,848.9,16.3,16.5,98.1,261,254,0,0,286,0,0,16.6,16.2,12.4
2026-04-28T02:32:50Z,0,0,95,0,14.8,0,16.1,849,16.3,16.6,98.1,259,253,0,0,286,0,0,16.7,16.3,12.5
2026-04-28T02:47:56Z,0,0,95.2,0,14.8,0,16.2,849.1,16.3,16.6,98.2,260,254,0,0,80,0,0,16.7,16.3,12.5
2026-04-28T03:03:03Z,0,0,95.2,0,14.8,0,16.3,849.3,16.4,16.6,98.2,262,254,0,0,80,0,0,16.8,16.4,12.6
2026-04-28T03:18:10Z,0,0,95.2,0,14.8,0,16.4,849.4,16.4,16.7,98.2,260,254,0,0,79,0,0,16.9,16.5,12.7
2026-04-28T03:33:16Z,0,0,95.2,0,14.8,0,16.4,849.4,16.6,16.8,98.2,263,273,0,0,76,0,0,16.9,16.6,12.7
2026-04-28T03:48:41Z,0,0,95.2,0.1,14.8,0,16.6,849.4,16.6,16.9,98.3,269,347,0,0,76,0.2,0.2,17.1,16.7,12.8
2026-04-28T04:03:48Z,0,0,95.2,0.1,14.8,0,16.6,849.4,16.7,17,98.3,278,447,0,0,76,0,0,17.2,16.8,12.9
2026-04-28T04:18:54Z,0,0,95.2,0.2,14.8,0,16.7,849.4,16.8,17.1,98.3,292,600,0,0,76,0,0,17.2,16.8,13
2026-04-28T04:34:00Z,0,0,95.2,0.3,14.8,0,16.8,849.7,16.9,17.2,98.3,316,850,0,0,76,0,0,17.3,17,13.1
2026-04-28T04:49:07Z,0,0,95.2,0.5,14.8,0,17.3,849.7,17.4,17.5,98.3,342,1143,0,0,76,0,0,17.7,17.3,13.5
2026-04-28T05:04:13Z,0,0,95.2,0.6,14.8,0,17.4,849.7,17.6,17.7,98.3,366,1364,0,0,104,0.4,0.4,17.9,17.5,13.6
2026-04-28T05:19:20Z,0,0,95.2,0.7,14.8,0,17.5,849.8,17.7,17.8,98.3,381,1547,0,0,117,0,0,18,17.6,13.7
2026-04-28T05:34:49Z,0,0,95.2,1,14.8,0,17.8,849.7,17.9,17.9,98.2,453,2289,0,0.6,251,1.5,1.5,18.1,17.7,13.8
2026-04-28T05:49:56Z,0,0,95.2,0.7,14.8,0,18,849.8,18.2,18,98.2,389,1497,0,0.9,265,1.3,1.3,18.3,17.8,14
2026-04-28T06:05:02Z,0,0,0,2,95.4,0,18.2,849.9,18.4,18.4,97.7,622,4062,0,1.1,260,1.7,1.7,18.6,18.1,14.3
2026-04-28T06:20:08Z,0,0,0,1.2,95.4,0,18.5,850,18.6,18.6,96.7,487,2633,0,1.2,196,2.2,2.2,18.8,18.2,14.5
2026-04-28T06:35:15Z,0,0,0,1.9,95.4,0,18.8,850.2,18.9,19,94.5,615,3984,0,0.2,241,0.7,0.7,19.2,18.3,14.8
2026-04-28T06:50:20Z,0,0,0,1.5,95.4,0,19.7,850,19.6,19.9,88.2,538,3213,0,0.6,209,1.3,1.3,20.1,18.5,15.7
2026-04-28T07:05:27Z,0,0,0,2,95.4,0,20.8,850,20.8,21,80.1,628,4123,0,1,234,1.5,1.5,21.1,18.5,16.5
2026-04-28T07:20:55Z,0,0,0,1.7,95.4,0,21.9,849.9,22.1,22,78.3,569,3532,0,0,207,0,0,22.1,19.2,17.4
2026-04-28T07:36:01Z,0,0,0,2.4,95.4,0,22.8,849.9,23.2,23,72.6,708,4978,0,0.1,151,0.4,0.4,23.1,19.4,18.3
2026-04-28T07:51:07Z,0,0,0,1.8,95.4,0,23.1,849.9,23.7,23.4,68.1,585,3682,0,0.6,151,1.3,1.3,23.5,19.2,18.6
2026-04-28T08:06:14Z,0,0,0,1.5,95.4,0,23.7,849.7,24.1,24.2,66.3,527,3096,0,0,154,0,0,24.3,19.7,19.2
2026-04-28T08:21:20Z,0,0,0,1.6,95.4,0,23,849.6,23.6,23.5,69.8,562,3456,0,0.4,188,1.5,1.5,23.7,19.6,18.7
2026-04-28T08:36:27Z,0,0,0,2.4,95.4,0,23.3,849.4,23.7,23.8,69.3,700,4845,0,0.7,174,2.2,2.2,23.9,19.7,18.9
2026-04-28T08:51:54Z,0,0,0,3,95.4,0,24.5,849.1,25.1,25,60.8,816,5938,0,0.6,114,2,2,25,19.6,19.8
2026-04-28T09:06:57Z,0,0,0,3.9,95.4,0,25.2,848.8,26.2,25.7,61.8,985,7772,0,0,193,0.2,0.2,25.8,20.4,20.4
2026-04-28T09:22:03Z,0,0,0,2.3,95.4,0,25.3,848.6,26,26,60.9,680,4568,0,0,67,0.2,0.2,26.2,20.6,20.7
2026-04-28T09:37:09Z,0,0,0,5.8,95.4,0,26,848.4,26.5,26.6,58,1335,11520,0,0.9,181,2.8,2.8,27.5,20.7,21.7
2026-04-28T09:52:15Z,0,0,0,1.9,95.4,0,24.8,848.1,25.4,25.6,63.2,602,3733,0,0,160,0,0,25.7,20.5,20.3
2026-04-28T10:07:22Z,0,0,0,4.1,95.4,0,25.5,847.6,26.4,26.2,60.6,1023,8119,0,0.1,192,0.4,0.4,26.3,20.6,20.8
2026-04-28T10:22:28Z,0,0,0,4,95.4,0,26.7,847.2,27,27.4,58,1004,7936,0,0.2,64,0.7,0.7,28.4,21.3,22.3
2026-04-28T10:37:35Z,0,0,0,4.3,95.4,0,27,846.9,27.4,27.6,56.8,1056,8500,0,0.2,62,0.4,0.4,28.6,21.4,22.5
2026-04-28T10:52:56Z,0,0,0,3.6,95.4,0,26.1,846.8,26.4,26.9,59.9,931,7193,0,0,168,0.4,0.4,28,21.2,22
2026-04-28T11:08:02Z,0,0,0,3.9,95.4,0,26,846.5,26.7,26.8,60.6,978,7688,0,0.3,133,1.3,1.3,27.9,21.2,21.9
2026-04-28T11:23:08Z,0,0,0,0.7,95.4,0,25.4,846.3,25.8,26.4,60,387,1475,0,0,140,0.4,0.4,26.5,20.8,20.9
2026-04-28T11:38:14Z,0,0,0,0.9,95.4,0,24.8,846.3,25.2,25.4,64,434,1918,0,0.2,184,0.9,0.9,25.5,20.4,20.1
2026-04-28T11:54:05Z,0,0,0,1,95.4,0,25,845.9,25.4,25.5,57.7,453,2109,0,0.4,188,2,2,25.6,19.6,20.2
2026-04-28T12:09:12Z,0,0,0,3.4,95.4,0,25.5,845.8,26.1,26.2,67.7,893,6843,0,0.9,182,2.4,2.4,26.4,21.7,20.8
2026-04-28T12:24:19Z,0,0,0,3.1,95.4,0,25.6,845.6,26.1,26.4,60.5,835,6256,0,0.7,95,3.1,3.1,26.6,20.8,21
2026-04-28T12:39:25Z,0,0,0,0.9,95.4,0,24.6,845.6,25.1,25.4,62.5,415,1894,0,0.4,113,2.2,2.2,25.5,20.3,20.2
2026-04-28T12:54:31Z,0,0,0,1.2,95.4,0,23.5,845.5,23.6,24.4,69.4,484,2688,0,1.2,83,2.2,2.2,24.5,20.3,19.4
2026-04-28T13:09:56Z,0,0,0,0.7,95.4,0,22.2,845.7,22.2,23,79.1,387,1637,0,0,83,0.4,0.4,23.2,20.3,18.3
2026-04-28T13:25:03Z,0,0,0.2,0.7,95.4,0,21.2,845.8,21.4,21.9,80.5,387,1633,0,0.4,152,1.5,1.5,22.1,19.4,17.4
2026-04-28T13:40:09Z,0,0,0.2,0.5,95.4,0,20.5,846.1,20.8,21,82.1,349,1223,0,0,73,0.2,0.2,21.2,18.8,16.6
2026-04-28T13:55:15Z,0,0,0.2,0.3,95.4,0,19.9,846.2,20.1,20.5,79.9,315,841,0,1.3,84,3.1,3.1,20.6,18,16.1
2026-04-28T14:11:01Z,0,0,0.2,0.2,95.4,0,19.5,846.3,19.6,20,84.7,288,581,0,0.5,70,0.9,0.9,20.2,18.1,15.7
2026-04-28T14:26:07Z,0,0,0.2,0.1,95.4,0,19.2,846.5,19.3,19.7,88.3,280,476,0,0.2,108,0.9,0.9,19.9,18.3,15.4
2026-04-28T14:41:14Z,0,0,1.4,0.1,95.4,0,18.9,846.6,18.9,19.4,90.7,276,438,0,0.3,87,0.9,0.9,19.6,18.2,15.2
2026-04-28T14:56:19Z,0,0,1.6,0.1,95.4,0,18.9,847.1,19,19.3,92.1,270,372,0,0.1,93,0.7,0.7,19.5,18.4,15.1
2026-04-28T15:11:25Z,0,0,1.6,0,95.4,0,18.9,847.3,19,19.3,92.8,265,305,0,0,93,0,0,19.5,18.4,15.1
2026-04-28T15:27:10Z,0,0,1.6,0,95.4,0,18.7,847.6,18.9,19.2,92.9,260,258,0,0,80,0.4,0.4,19.4,18.3,15
2026-04-28T15:42:17Z,0,0,1.6,0,95.4,0,18.8,847.6,18.9,19.2,93.7,260,255,0,0,80,0,0,19.4,18.4,15
2026-04-28T15:57:23Z,0,0,1.6,0,95.4,0,18.9,847.8,19,19.2,94.4,259,252,0,0.1,80,0.4,0.4,19.5,18.6,15.1
2026-04-28T16:12:29Z,0,0,1.8,0,95.4,0,18.7,847.8,18.8,19.1,94.5,260,252,0,0,80,0,0,19.3,18.4,14.9
2026-04-28T16:27:36Z,0,0,1.8,0,95.4,0,18.7,848.2,18.9,19.1,94.7,260,253,0,0,80,0,0,19.3,18.4,14.9
2026-04-28T16:42:42Z,0,0,1.8,0,95.4,0,18.6,848.4,18.7,19,94.9,260,253,0,0,80,0,0,19.2,18.3,14.8
2026-04-28T16:58:07Z,0,0,1.8,0,95.4,0,18.5,848.7,18.6,18.8,94.6,261,254,0,0.2,78,0.7,0.7,19,18.2,14.7
2026-04-28T17:13:13Z,0,0,1.8,0,95.4,0,18.5,849.1,18.6,18.8,94.4,260,253,0,0,78,0,0,19,18.2,14.7
2026-04-28T17:28:20Z,0,0,1.8,0,95.4,0,18.3,849.3,18.4,18.7,94.1,261,253,0,0,78,0,0,18.8,17.9,14.5
2026-04-28T17:43:27Z,0,0,1.8,0,95.4,0,18.4,849.5,18.6,18.7,94.8,260,253,0,0,78,0.2,0.2,18.9,18.1,14.6
2026-04-28T17:58:33Z,0,0,1.8,0,95.4,0,18,849.8,18.2,18.5,91.7,261,253,0,1.5,249,2.6,2.6,18.7,17.5,14.4
2026-04-28T18:13:39Z,0,0,1.8,0,95.4,0,17.8,849.8,17.9,18.1,89.6,258,253,0,0.9,244,1.7,1.7,18.3,16.9,14
2026-04-28T18:28:46Z,0,0,1.8,0,95.4,0,17.5,849.9,17.6,17.8,90.2,259,252,0,0.1,266,0.6,0.6,17.9,16.6,13.6
2026-04-28T18:44:12Z,0,0,1.8,0,95.4,0,17.5,850.2,17.6,17.8,91.1,260,253,0,0.2,280,0.4,0.4,17.9,16.7,13.6
2026-04-28T18:59:19Z,0,0,2,0,95.4,0,17.3,850.6,17.4,17.7,92.7,260,253,0,0.1,349,0.4,0.4,17.8,16.8,13.5
2026-04-28T19:14:25Z,0.4,0,5.2,0,95.4,0,17.1,850.5,17.2,17.5,94,261,253,0,0,348,0,0,17.6,16.7,13.3
2026-04-28T19:29:31Z,0.4,0,9,0,95.4,0,17,850.6,17,17.3,95.5,260,253,0,0,341,0,0,17.4,16.7,13.2
2026-04-28T19:44:37Z,0,0,10,0,95.4,0,16.9,850.4,16.9,17.2,96,260,254,0,0.1,334,0.4,0.4,17.3,16.7,13.1
2026-04-28T19:59:44Z,0,0,10,0,95.4,0,16.8,850.6,16.8,17.1,96.1,260,254,0,0.1,260,0.7,0.7,17.2,16.6,13
2026-04-28T20:14:50Z,0,0,10.4,0,95.4,0,16.8,850.4,16.8,17.1,96.2,261,253,0,0,243,0.2,0.2,17.2,16.6,13
2026-04-28T20:30:15Z,0,0,11.2,0,95.4,0,16.9,850.3,17,17.2,96.4,260,254,0,0,267,0,0,17.4,16.8,13.1
2026-04-28T20:45:21Z,0,0,12,0,95.4,0,16.9,850.2,17,17.3,96.6,260,253,0,0,266,0,0,17.4,16.9,13.2
2026-04-28T21:00:27Z,0.2,0,12.6,0,95.4,0,17,850.3,17.1,17.4,96.7,260,252,0,0.2,270,0.7,0.7,17.5,17,13.3
2026-04-28T21:15:34Z,0,0,13.4,0,95.4,0,16.7,850,16.8,17,96.7,261,254,0,0.1,275,0.7,0.7,17.2,16.6,12.9
2026-04-28T21:30:40Z,0,0,14.6,0,95.4,0,16.6,849.7,16.6,16.9,96.8,261,254,0,0.2,275,0.7,0.7,17.1,16.6,12.8
2026-04-28T21:45:46Z,0,0,15.2,0,95.4,0,16.6,849.5,16.7,17,96.9,259,253,0,0,266,0,0,17.1,16.6,12.9
2026-04-28T22:00:53Z,0,0,15.4,0,95.4,0,16.6,849.3,16.7,16.9,96.9,259,253,0,0,267,0.4,0.4,17.1,16.6,12.8
2026-04-28T22:16:18Z,0,0,15.6,0,95.4,0,16.6,849.2,16.7,17,97.1,260,253,0,0,335,0.2,0.2,17.1,16.6,12.9
2026-04-28T22:31:25Z,0,0,15.6,0,95.4,0,16.5,849.2,16.6,16.9,97.1,261,254,0,0,327,0,0,17,16.5,12.8
2026-04-28T22:46:31Z,0,0,15.6,0,95.4,0,16.5,849,16.6,16.9,97,261,252,0,0,239,0,0,17,16.5,12.8
2026-04-28T23:01:37Z,0,0,15.6,0,95.4,0,16.6,849,16.7,16.9,97.1,260,253,0,0,239,0,0,17.1,16.6,12.8
2026-04-28T23:16:44Z,0,0,15.8,0,95.4,0,16.7,848.9,16.7,17,97.1,261,254,0,0.2,208,0.7,0.7,17.2,16.7,12.9
2026-04-28T23:31:50Z,0,0,16.2,0,95.4,0,16.6,848.9,16.7,17,97.1,260,254,0,0,207,0,0,17.1,16.6,12.9
2026-04-28T23:46:57Z,0.2,0,16.8,0,95.4,0,16.6,848.9,16.8,17,97.2,260,253,0,0,207,0,0,17.1,16.6,12.9
2026-04-29T00:00:21Z,0.2,0,17.6,0,95.4,0,16.7,848.8,16.7,17,97.2,259,253,0,0,207,0,0,17.2,16.7,12.9
2026-04-29T00:15:28Z,0,0,18.2,0,95.4,0,16.6,848.7,16.7,16.9,97.2,261,253,0,0,207,0,0,17,16.5,12.8
2026-04-29T00:31:16Z,0,0,18.8,0,95.4,0,16.6,848.6,16.7,17,97.2,261,254,0,0,207,0,0,17.1,16.6,12.9
2026-04-29T00:46:29Z,0,0,19.2,0,95.4,0,16.5,848.5,16.6,16.9,97.3,260,254,0,0,207,0,0,17,16.5,12.8
2026-04-29T01:01:41Z,0,0,19.6,0,95.4,0,16.6,848.8,16.6,16.9,97.3,261,254,0,0,207,0,0,17.1,16.6,12.8
2026-04-29T01:16:47Z,0.2,0,20,0,95.4,0,16.6,848.8,16.6,16.9,97.3,262,253,0,0,207,0,0,17.1,16.6,12.8
2026-04-29T01:31:54Z,0,0,20.2,0,95.4,0,16.5,849.1,16.6,16.9,97.4,260,254,0,0.2,208,0.7,0.7,17,16.6,12.8
2026-04-29T01:47:01Z,0,0,20.4,0,95.4,0,16.5,849.2,16.6,16.8,97.4,259,254,0,0,208,0.2,0.2,17,16.5,12.8
2026-04-29T02:02:07Z,0,0,20.4,0,95.4,0,16.5,849.3,16.6,16.8,97.5,259,253,0,0.3,84,1.3,1.3,17,16.5,12.8
2026-04-29T02:17:14Z,0,0,20.6,0,95.4,0,16.4,849.3,16.5,16.8,97.5,260,252,0,0.1,82,0.4,0.4,16.9,16.5,12.7
2026-04-29T02:32:53Z,0,0,20.6,0,95.4,0,16.2,849.4,16.3,16.6,97.5,260,253,0,0,82,0,0,16.8,16.3,12.5
2026-04-29T02:47:59Z,0,0,20.8,0,95.4,0,16.2,849.5,16.3,16.6,97.5,260,253,0,0,82,0.4,0.4,16.7,16.3,12.5
2026-04-29T03:03:06Z,0,0,20.8,0,95.4,0,16.2,849.6,16.2,16.6,97.5,259,253,0,0.2,82,0.7,0.7,16.7,16.3,12.5
2026-04-29T03:18:12Z,0,0,20.8,0,95.4,0,16,849.8,16.3,16.4,97.5,260,254,0,0.2,82,0.4,0.4,16.5,16.1,12.3
2026-04-29T03:33:19Z,0,0,20.8,0,95.4,0,15.9,850.1,16.2,16.3,97.4,261,263,0,0.1,82,0.2,0.2,16.4,16,12.2
2026-04-29T03:48:25Z,0,0,20.8,0,95.4,0,15.9,850.3,16.2,16.3,97.4,262,270,0,0.1,82,0.2,0.2,16.4,16,12.2
2026-04-29T04:03:48Z,0,0,21,0.1,95.4,0,15.9,850.4,16.2,16.3,97.4,267,313,0,0,82,0,0,16.4,16,12.2
2026-04-29T04:18:54Z,0,0,21.2,0.1,95.4,0,16,850.5,16.2,16.4,97.4,270,360,0,0,82,0,0,16.5,16.1,12.3
2026-04-29T04:34:01Z,0,0,21.4,0.1,95.4,0,15.9,850.7,16.1,16.3,97.5,277,409,0,0,82,0,0,16.4,16,12.2
2026-04-29T04:49:07Z,0,0,21.8,0.1,95.4,0,15.9,851,16.2,16.3,97.4,282,466,0,0,82,0,0,16.4,16,12.2
2026-04-29T05:04:14Z,0,0,22.4,0.2,95.4,0,16.1,851.3,16.3,16.4,97.5,290,549,0,0,82,0,0,16.5,16.1,12.3
2026-04-29T05:19:21Z,0.2,0,23.4,0.2,95.4,0,16.2,851.6,16.2,16.5,97.5,301,670,0,0,82,0,0,16.7,16.2,12.5
2026-04-29T05:34:59Z,0,0,23.8,0.3,95.4,0,16.3,851.7,16.4,16.6,97.5,316,832,0,0,82,0,0,16.8,16.3,12.6
2026-04-29T05:50:06Z,0,0,24.4,0.4,95.4,0,16.4,851.9,16.5,16.8,97.5,326,938,0,0,82,0,0,17,16.5,12.8
2026-04-29T06:05:13Z,0,0,0,0.4,24.8,0,16.7,851.9,16.8,17.1,97.4,337,1066,0,0,82,0,0,17.2,16.8,13
2026-04-29T06:20:19Z,0,0,0.2,0.7,24.8,0,16.9,851.9,17,17.3,97.4,381,1540,0,0,82,0,0,17.5,17,13.2
2026-04-29T06:35:26Z,0,0,0.2,1,24.8,0,17.1,852,17.4,17.5,97.2,439,2124,0,0,82,0,0,17.7,17.2,13.4
2026-04-29T06:50:33Z,0,0,0.4,0.8,24.8,0,17.5,852,17.6,17.9,96.6,398,1720,0,0,83,0,0,18,17.4,13.8
2026-04-29T07:06:00Z,0,0,0.8,1.1,24.8,0,17.4,851.9,17.5,17.7,95.8,456,2311,0,0.4,83,0.9,0.9,17.8,17.2,13.6
2026-04-29T07:21:06Z,0,0,0.8,0.9,24.8,0,17.9,851.8,18.1,18.2,95.4,427,2035,0,0.1,179,0.7,0.7,18.4,17.7,14.1
2026-04-29T07:36:12Z,0,0,0.8,1,24.8,0,18.1,851.7,18.3,18.4,94.3,453,2319,0,0.2,179,0.9,0.9,18.6,17.7,14.3
2026-04-29T07:51:19Z,0,0,0.8,1.4,24.8,0,18.6,851.6,18.8,18.9,92.3,516,2956,0,0,179,0.2,0.2,19.1,18,14.8
2026-04-29T08:06:25Z,0,0,0.8,1.3,24.8,0,18.8,851.5,19,19.1,90.9,501,2793,0,0.3,179,0.7,0.7,19.2,18,14.9
2026-04-29T08:21:31Z,0,0,0.8,1.1,24.8,0,18.4,851.5,18.7,18.8,90.6,455,2339,0,0.2,191,1.1,1.1,18.9,17.6,14.6
2026-04-29T08:36:37Z,0,0,1,1.1,24.8,0,18.6,851.5,18.9,19.1,88.9,473,2489,0,0.8,191,1.7,1.7,19.2,17.7,14.8
2026-04-29T08:52:00Z,0,0,1,1.3,24.8,0,18.7,851.4,19.1,19.2,89.3,494,2727,0,0.2,193,0.4,0.4,19.4,17.9,15
2026-04-29T09:07:06Z,0,0,1,1.5,24.8,0,19.8,851.3,20.1,20.1,86.1,543,3248,0,0,193,0.2,0.2,20.3,18.4,15.8
2026-04-29T09:22:12Z,0,0,1,1.7,24.8,0,20.4,851.1,20.8,20.6,85.5,571,3537,0,0,192,0,0,20.8,18.8,16.2
2026-04-29T09:37:19Z,0,0,1,1.8,24.8,0,21.8,850.9,22,22.3,80.7,595,3779,0,0,192,0,0,22.5,19.8,17.7
2026-04-29T09:53:07Z,0,0,1,1.7,24.8,0,21.4,850.5,22.1,21.6,81.3,567,3498,0,0.2,193,1,1,21.8,19.3,17.2
2026-04-29T10:08:13Z,0,0,1,1.2,24.8,0,22,850.2,22.3,22.2,77.9,489,2696,0,0,192,0,0,22.4,19.4,17.6
2026-04-29T10:23:20Z,0,0,1.2,1.5,24.8,0,21.3,849.9,21.7,21.5,83.8,539,3245,0,0,192,0,0,21.7,19.5,17.1
2026-04-29T10:38:26Z,0,0,1.4,1.9,24.8,0,21.1,849.7,21.6,21.4,83.9,605,3947,0,0,192,0,0,21.6,19.3,16.9
2026-04-29T10:53:33Z,0,0,1.4,3.1,24.8,0,21.6,849.4,22.1,22.1,78.7,839,6508,0,0.1,193,1.1,1.1,22.3,19.4,17.5
2026-04-29T11:08:39Z,0,0,1.4,2.9,24.8,0,22.7,849.2,23.1,22.8,76.1,790,5878,0,1,221,2,2,23,19.7,18.1
2026-04-29T11:24:10Z,0,0,1.4,1.2,24.8,0,22.3,848.9,22.8,22.6,76.4,479,2556,0,0.1,200,0.7,0.7,22.8,19.6,18
2026-04-29T11:39:16Z,0,0,1.4,2.3,24.8,0,22,848.7,22.6,22.5,74.6,693,4828,0,0.4,213,1.1,1.1,22.7,19.3,17.9
2026-04-29T11:54:22Z,0,0,1.4,1.1,24.8,0,22.6,848.5,23.3,23.5,70.5,471,2417,0,0.5,192,1.3,1.3,23.6,19.6,18.7
2026-04-29T12:09:29Z,0,0,1.4,2,24.8,0,22.3,848.3,22.9,22.8,73.8,637,4189,0,0.2,185,1.3,1.3,22.9,19.3,18
2026-04-29T12:24:35Z,0,0,1.4,2.4,24.8,0,22.5,847.8,23.2,23,73.5,707,5011,0,0,185,0,0,23.1,19.5,18.2
2026-04-29T12:39:42Z,0,0,1.4,2.4,24.8,0,22.9,847.6,23.7,23.5,74.3,703,4970,0,0.5,161,0.9,0.9,23.7,20.2,18.7
2026-04-29T12:55:11Z,0,0,1.4,2.4,24.8,0,22.7,847.6,23.4,23,70.2,700,4996,0,1,240,2.4,2.4,23.1,19.1,18.2
2026-04-29T13:10:18Z,0,0,1.4,1.3,24.8,0,22.9,847.5,23.7,23.2,67.9,503,2761,0,0.1,214,0.6,0.6,23.3,19,18.4
2026-04-29T13:25:23Z,0,0,1.4,1.2,24.8,0,24.8,847.4,25.6,25.8,61.5,481,2509,0,0,214,0.2,0.2,25.9,20.4,20.4
2026-04-29T13:41:21Z,0,0,1.4,1.3,24.8,0,24.4,847.2,25.6,25.2,62.5,498,2816,0,0.3,214,0.9,0.9,25.3,20.1,20
2026-04-29T13:56:27Z,0,0,1.4,1,24.8,0,23.4,847.3,24.6,24.6,62.1,452,2292,0,0,164,0.2,0.2,24.7,19.5,19.5
2026-04-29T14:11:33Z,0,0,1.4,0.8,24.8,0,22.9,847.3,24.3,24.3,63.4,402,1755,0,0.4,164,1.1,1.1,24.4,19.3,19.3
2026-04-29T14:26:39Z,0,0,1.4,0.5,24.8,0,22.6,847.5,23.9,23.8,63.9,356,1267,0,0,176,0.2,0.2,23.9,19,18.9
2026-04-29T14:41:46Z,0,0,1.4,0.2,24.8,0,21.7,847.5,22.4,22.2,69.2,295,524,0,0.1,152,0.9,0.9,22.2,18.2,17.5
2026-04-29T14:56:52Z,0,0,1.4,0.2,24.8,0,21.1,847.5,21.4,21.4,71.2,285,438,0,0,152,0,0,21.5,17.8,16.8
2026-04-29T15:12:13Z,0,0,1.4,0.1,24.8,0,20.6,847.6,20.8,20.8,74.1,274,384,0,0,152,0,0,20.8,17.5,16.3
2026-04-29T15:27:20Z,0,0,1.4,0,24.8,0,20,847.7,20.1,20.2,76.2,265,290,0,0,152,0,0,20.2,17.2,15.7
2026-04-29T15:42:26Z,0,0,1.4,0,24.8,0,19.4,848,19.4,19.5,78.8,260,255,0,0,152,0,0,19.6,16.9,15.2
2026-04-29T15:57:32Z,0,0,1.4,0,24.8,0,18.8,848.4,18.8,19,81.3,260,253,0,0,152,0,0,19.1,16.8,14.7
2026-04-29T16:12:38Z,0,0,1.4,0,24.8,0,18.6,848.7,18.6,18.8,86.3,260,253,0,0,152,0,0,18.9,17.2,14.6
2026-04-29T16:27:44Z,0,0,1.4,0,24.8,0,18.2,848.7,18.2,18.4,87.7,260,254,0,0,152,0,0,18.5,16.9,14.2
2026-04-29T16:42:51Z,0,0,1.4,0,24.8,0,17.9,849,17.9,18.1,89.7,260,253,0,0,152,0,0,18.2,16.9,13.9
2026-04-29T16:58:17Z,0,0,1.4,0,24.8,0,17.7,849.2,17.8,18,91.2,259,253,0,0,152,0,0,18.1,16.9,13.8
2026-04-29T17:13:23Z,0,0,1.4,0,24.8,0,17.5,849.5,17.6,17.8,92.2,259,252,0,0,152,0,0,17.9,16.9,13.7
2026-04-29T17:28:30Z,0,0,1.4,0,24.8,0,17.3,849.8,17.4,17.6,92.9,260,253,0,0,152,0,0,17.7,16.8,13.5
2026-04-29T17:43:36Z,0,0,1.4,0,24.8,0,17.2,850,17.3,17.5,93.7,261,254,0,0,152,0,0,17.6,16.7,13.4
2026-04-29T17:58:43Z,0,0,1.4,0,24.8,0,17.2,850.3,17.2,17.5,94.4,259,253,0,0,152,0,0,17.6,16.8,13.4
2026-04-29T18:13:50Z,0,0,1.4,0,24.8,0,17.2,850.5,17.3,17.5,94.4,261,253,0,0,152,0,0,17.7,16.9,13.4
2026-04-29T18:29:17Z,0,0,1.4,0,24.8,0,17,850.5,17.2,17.4,94.4,260,254,0,0,152,0,0,17.5,16.7,13.2
2026-04-29T18:44:24Z,0,0,1.4,0,24.8,0,16.9,850.6,17,17.2,94.6,259,253,0,0,152,0,0,17.4,16.6,13.1
2026-04-29T18:59:31Z,0,0,1.4,0,24.8,0,16.8,850.7,16.8,17.1,94.9,260,253,0,0,152,0,0,17.2,16.5,13
2026-04-29T19:14:37Z,0,0,1.4,0,24.8,0,16.7,850.6,16.8,17.1,95.3,260,253,0,0,152,0.2,0.2,17.2,16.5,12.9
2026-04-29T19:29:44Z,0,0,1.4,0,24.8,0,16.7,850.5,16.8,17,95.4,262,253,0,0,152,0,0,17.1,16.4,12.9
